run_id,architecture,scenario_tag,exit_closed,CIR_event,DOC,Ttravel_s,Tdelay_s,LMS_m,exit_commit_ratio,hold_ratio,merge_back_ratio,unsafe_commit_ratio,first_exit_commit_distance_m,first_merge_back_distance_m,mean_z_exit_prior,mean_z_temp_ctrl,mean_z_boundary,mean_z_conflict,mean_b_exit,total_cost,unsafe_exit_commit_cost,late_mergeback_cost,unnecessary_reroute_cost,oscillation_cost,efficiency_cost
19,mitigation,closed_transition_conflict,True,0.0,5,4.4,0.42055322865124145,0.0,0.0,0.045454545454545456,0.38636363636363635,0.0,,27.42123948916497,0.6665680105588709,0.32243970460272525,0.25543978565198927,0.2822613162465312,0.29772395853338657,0.6986552893191662,0.0,0.0,0.0,0.5,0.3973105786383326
20,camera_only,closed_transition_conflict,True,0.0,3,4.200000000000001,0.314567529575561,20.0,0.023809523809523808,0.4523809523809524,0.0,0.0,35.049204887104864,,0.4992625801302119,0.4144591171517191,0.23358251171727917,0.2741670274228853,0.3481316015215869,4.028997763140569,0.0,0.9,0.0,0.30000000000000004,0.25799552628113703
20,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.300000000000001,0.41456752957556064,0.0,0.0,0.20930232558139536,0.3023255813953488,0.0,,20.986550325891773,0.4953354176817155,0.4005139977952305,0.23424649151859298,0.2724682229154719,0.28035476673807974,0.49611788448346916,0.0,0.0,0.0,0.30000000000000004,0.39223576896693846
20,mitigation,closed_transition_conflict,True,0.0,3,4.4,0.5145675295755603,0.0,0.0,0.09090909090909091,0.4772727272727273,0.0,,34.1289592704848,0.4918786891010647,0.4103597842048068,0.2358229688766589,0.27278002941293605,0.18057941389348076,0.5504015038582776,0.0,0.0,0.0,0.30000000000000004,0.5008030077165552
21,camera_only,closed_transition_conflict,True,0.0,3,4.5,0.25844478761014145,20.0,0.08888888888888889,0.37777777777777777,0.0,0.0,35.09627730795334,,0.5764195139699133,0.3215463983290189,0.26033833889275754,0.26810549776035786,0.4279417326060475,4.826859450905034,0.0,1.1,0.0,0.30000000000000004,0.25371890181006873
21,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.699999999999999,0.45844478761014074,1.4551069169712463,0.0,0.1702127659574468,0.2765957446808511,0.0,,18.544893083028754,0.566351144201385,0.33699187879127,0.27816667832356884,0.27391094397496035,0.3387759042280083,0.6994224195983785,0.0,0.0,0.0,0.5,0.39884483919675673
21,mitigation,closed_transition_conflict,True,0.0,3,4.799999999999999,0.5584447876101404,0.0,0.0,0.08333333333333333,0.3958333333333333,0.0,,27.249834229040985,0.5571972698590054,0.33892330365893003,0.2813783029633497,0.272835617368252,0.24294312222624107,0.5472723181188054,0.0,0.0,0.0,0.30000000000000004,0.49454463623761047
22,camera_only,closed_transition_conflict,True,0.0,3,4.4,0.2913545623453384,20.0,0.022727272727272728,0.45454545454545453,0.0,0.0,35.54416128754512,,0.4927505563171646,0.3536832978024252,0.3112772818533395,0.2739406489150735,0.3551185774796483,5.238172793463555,0.0,1.2000000000000002,0.0,0.30000000000000004,0.27634558692710604
22,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.5,0.39135456234533805,0.0,0.0,0.13333333333333333,0.3333333333333333,0.0,,23.55983994311155,0.4902227710794655,0.3555347603282858,0.32129502210441446,0.27439046137505557,0.28939990592595716,0.4953494454043741,0.0,0.0,0.0,0.30000000000000004,0.39069889080874814
22,mitigation,closed_transition_conflict,True,0.0,3,4.6,0.4913545623453377,0.0,0.0,0.08695652173913043,0.391304347826087,0.0,,27.37136530303879,0.49194060599933587,0.3638442978593963,0.32573353857464843,0.27715569955831465,0.20923014778766805,0.5326813791485114,0.0,0.0,0.0,0.30000000000000004,0.46536275829702306
23,camera_only,closed_transition_conflict,True,0.0,3,4.100000000000001,0.2731514663417629,20.0,0.04878048780487805,0.4146341463414634,0.0,0.0,34.36106828715248,,0.5303503058687833,0.2844461975925123,0.22746211152869178,0.23840302475269903,0.39954736016635917,3.615914745957615,0.0,0.8,0.0,0.30000000000000004,0.2318294919152296
23,multi_sensor_permissive,closed_transition_conflict,True,0.0,9,4.200000000000001,0.37315146634176255,0.0,0.0,0.16666666666666666,0.2619047619047619,0.0,,21.22236253515061,0.5304043638914555,0.29544724316768495,0.232476009854592,0.2464863121237991,0.32045820373945966,1.4587963683974996,0.0,0.1,0.0,0.9,0.31759273679499944
23,mitigation,closed_transition_conflict,True,0.0,3,4.300000000000001,0.4731514663417622,0.0,0.0,0.11627906976744186,0.3488372093023256,0.0,,23.697962658089505,0.5249911150751967,0.29680543319209335,0.23665671079478207,0.24510354001170218,0.22788355444871672,0.5033443957709531,0.0,0.0,0.0,0.30000000000000004,0.4066887915419062
24,camera_only,closed_transition_conflict,True,1.0,3,4.100000000000001,0.28176020726675555,25.0,0.12195121951219512,0.34146341463414637,0.0,0.04878048780487805,34.25816910833261,,0.5965068248766462,0.3574174392129778,0.22145895576782862,0.2568178037754207,0.4433517045910103,5.6053364109480155,0.2,0.8,0.0,0.30000000000000004,0.21067282189603
24,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.200000000000001,0.3817602072667552,2.2741394170917317,0.0,0.19047619047619047,0.2619047619047619,0.0,,17.72586058290827,0.5979471971767176,0.36932846739215663,0.22211875637770206,0.262946225879294,0.35673951800224896,0.6696347062990359,0.0,0.0,0.0,0.5,0.3392694125980716
24,mitigation,closed_transition_conflict,True,0.0,3,4.300000000000001,0.48176020726675484,0.0,0.0,0.09302325581395349,0.3953488372093023,0.0,,27.37581805472111,0.5971684710120865,0.3710126224619591,0.23037073450118628,0.2659911071809474,0.2548062637204083,0.5131883439415088,0.0,0.0,0.0,0.30000000000000004,0.4263766878830175
25,camera_only,partial_redirect_conflict,True,0.0,5,4.200000000000001,0.2165381015936405,20.0,0.11904761904761904,0.3333333333333333,0.0,0.0,34.19521418965859,,0.5630172154990524,0.24286326597979913,0.17097051798893523,0.2330338168290746,0.44101563177276565,2.20569034867441,0.0,0.4,0.0,0.5,0.2113806973488196
25,multi_sensor_permissive,partial_redirect_conflict,True,0.0,13,4.300000000000001,0.31653810159364015,2.1708561149914125,0.0,0.2558139534883721,0.11627906976744186,0.0,,17.829143885008587,0.5656718855575225,0.24911194833193814,0.18089529652374575,0.2410899730433476,0.3569745191018288,2.2451209226777986,0.0,0.2,0.0,1.3,0.29024184535559694
25,mitigation,partial_redirect_conflict,True,0.0,3,4.4,0.4165381015936398,0.0,0.0,0.13636363636363635,0.29545454545454547,0.0,,20.34834383549358,0.5622281112704873,0.2558353005472155,0.18728646160061377,0.23950650894198874,0.23924236889573205,0.4965147340480302,0.0,0.0,0.0,0.30000000000000004,0.3930294680960604
26,camera_only,open_valid_exit,False,0.0,2,3.800000000000002,0.13635100420321944,,0.4473684210526316,0.0,0.0,0.0,34.46123981215061,,0.6378758251789438,0.033831228325212404,0.03603482017298127,0.13592696848035427,0.5650327560603299,0.2570932712288116,0.0,0.0,0.0,0.2,0.11418654245762327
26,multi_sensor_permissive,open_valid_exit,False,0.0,4,3.800000000000002,0.13635100420321944,,0.21052631578947367,0.0,0.0,0.0,22.34155338308318,,0.6378195497606518,0.036667761021785795,0.037365427349757424,0.14029087636133222,0.4763310557442021,0.4676657273358531,0.0,0.0,0.0,0.4,0.13533145467170607
26,mitigation,open_valid_exit,False,0.0,3,4.000000000000002,0.3363510042032192,,0.1,0.0,0.275,0.0,26.912269124504007,18.778823659772222,0.6353521086283164,0.03810635158943543,0.04416047173798369,0.14467692476064595,0.37548646162078503,2.633079887719371,0.0,0.0,1.1,0.30000000000000004,0.26615977543874186
27,camera_only,closed_transition_conflict,True,0.0,3,4.100000000000001,0.26393451529689704,20.0,0.07317073170731707,0.3902439024390244,0.0,0.0,34.470725382688165,,0.5540895844069339,0.2689227609538625,0.235830176975257,0.259906584759939,0.4184707317435225,3.6125533688461524,0.0,0.8,0.0,0.30000000000000004,0.225106737692304
27,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.200000000000001,0.3639345152968967,0.0,0.0,0.09523809523809523,0.30952380952380953,0.0,,23.125390296216846,0.548854530198796,0.28844070731961646,0.2380590322722455,0.2620454793896636,0.3289959323569051,0.6555136821603496,0.0,0.0,0.0,0.5,0.31102736432069866
27,mitigation,closed_transition_conflict,True,0.0,3,4.300000000000001,0.46393451529689633,0.0,0.0,0.046511627906976744,0.3953488372093023,0.0,,27.41557482226637,0.5541746143664479,0.2884041353277324,0.2472631246822803,0.270997569329025,0.23166609127280094,0.49711545624080655,0.0,0.0,0.0,0.30000000000000004,0.39423091248161307
28,camera_only,closed_transition_conflict,True,0.0,3,4.5,0.34517464067494075,20.0,0.044444444444444446,0.4222222222222222,0.0,0.0,34.158935077093304,,0.5084619257569369,0.38516065734574706,0.24567336554706612,0.284725800064167,0.3587728600338705,4.435750699433856,0.0,1.0,0.0,0.30000000000000004,0.2715013988677132
28,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.6,0.4451746406749404,0.0,0.0,0.17391304347826086,0.30434782608695654,0.0,,20.907678743752804,0.5057679353246235,0.3957166092789806,0.24554562285638742,0.281809626012443,0.28525951483142586,0.5045224267526857,0.0,0.0,0.0,0.30000000000000004,0.409044853505371
28,mitigation,closed_transition_conflict,True,0.0,5,4.699999999999999,0.54517464067494,0.0,0.0,0.0425531914893617,0.46808510638297873,0.0,,33.233267451985974,0.4985113446957846,0.39058401410417676,0.24749868433771213,0.2834447159448034,0.19103208684965944,0.7531884673779209,0.0,0.0,0.0,0.5,0.5063769347558414
29,camera_only,closed_transition_conflict,True,0.0,3,4.5,0.2715187236438643,20.0,0.08888888888888889,0.37777777777777777,0.0,0.0,34.95744060517915,,0.5729790023874656,0.3559581979355918,0.29946322355725774,0.28337629530973407,0.4117413658574491,5.228211758436574,0.0,1.2000000000000002,0.0,0.30000000000000004,0.25642351687314785
29,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.699999999999999,0.4715187236438636,0.0,0.0,0.1276595744680851,0.3404255319148936,0.0,,23.368848136764612,0.5696467499031238,0.3742430632582038,0.3096948867336553,0.283899664239403,0.3233516428416754,0.5099984040664526,0.0,0.0,0.0,0.30000000000000004,0.41999680813290513
29,mitigation,closed_transition_conflict,True,0.0,3,4.699999999999999,0.4715187236438636,0.0,0.0,0.06382978723404255,0.3829787234042553,0.0,,26.96657043445597,0.5652483820663872,0.3669526786297217,0.3047382131777082,0.2819833237207755,0.23833843567029947,0.5289437163660988,0.0,0.0,0.0,0.30000000000000004,0.4578874327321978
30,camera_only,closed_transition_conflict,True,1.0,8,4.200000000000001,0.2690114533952932,25.0,0.11904761904761904,0.3333333333333333,0.0,0.023809523809523808,35.57013793543322,,0.6095167785729615,0.26310742118738223,0.20351108124811898,0.22980720704691068,0.47484252290562057,4.305990141121423,0.1,0.6000000000000001,0.0,0.8,0.21198028224284748
30,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.300000000000001,0.36901145339529284,1.0430459062113613,0.0,0.18604651162790697,0.20930232558139536,0.0,,18.95695409378864,0.611769092779016,0.27229966723989885,0.20617935746620603,0.232267581218961,0.3857504071744836,0.656396382140165,0.0,0.0,0.0,0.5,0.3127927642803298
30,mitigation,closed_transition_conflict,True,0.0,3,4.300000000000001,0.36901145339529284,0.0,0.0,0.09302325581395349,0.3023255813953488,0.0,,21.21640513774792,0.6193899181530006,0.2519998119404136,0.2008937920796801,0.2336075565043882,0.28357137198598953,0.47954636393596833,0.0,0.0,0.0,0.30000000000000004,0.3590927278719369
31,camera_only,partial_redirect_conflict,True,0.0,4,4.5,0.325679592494045,20.0,0.022222222222222223,0.4222222222222222,0.0,0.0,34.37302352313792,,0.4476569902837919,0.27233135113466256,0.2264159651450461,0.22966896517164997,0.3291995120746606,4.131163090302021,0.0,0.9,0.0,0.4,0.2623261806040417
31,multi_sensor_permissive,partial_redirect_conflict,True,0.0,5,4.6,0.42567959249404463,2.66163124211932,0.0,0.1956521739130435,0.21739130434782608,0.0,,17.33836875788068,0.4555447810160703,0.27193881001225817,0.2346879530588852,0.23899136996635728,0.2672573179811541,0.6787475679327567,0.0,0.0,0.0,0.5,0.3574951358655132
31,mitigation,partial_redirect_conflict,True,0.0,3,4.6,0.42567959249404463,0.0,0.0,0.10869565217391304,0.32608695652173914,0.0,,22.92982937712481,0.45249106018328733,0.27318380178099894,0.23161750489584285,0.23008833653555447,0.1964625271059111,0.5126488453008585,0.0,0.0,0.0,0.30000000000000004,0.42529769060171696
32,camera_only,closed_transition_conflict,True,0.0,3,4.699999999999999,0.33482146794186907,20.0,0.1276595744680851,0.3404255319148936,0.0,0.0,34.53528015345868,,0.6260220626691229,0.29217704006195,0.25703921133262475,0.25743394718834484,0.4760039830167058,4.826602324977527,0.0,1.1,0.0,0.30000000000000004,0.2532046499550537
32,multi_sensor_permissive,closed_transition_conflict,True,0.0,7,4.799999999999999,0.4348214679418687,0.0,0.0,0.08333333333333333,0.3125,0.0,,22.965328616084477,0.6229095636124079,0.29912649562594057,0.2671690308571631,0.2647169746217698,0.38019500411965246,0.8865566698396599,0.0,0.0,0.0,0.7000000000000001,0.3731133396793196
32,mitigation,closed_transition_conflict,True,0.0,3,4.899999999999999,0.5348214679418684,0.0,0.0,0.08163265306122448,0.3469387755102041,0.0,,23.50021163675764,0.6169357579304626,0.3076443778496807,0.26867977635442075,0.2623758090089007,0.27856648078085394,0.5321384041825598,0.0,0.0,0.0,0.30000000000000004,0.4642768083651195
33,camera_only,closed_transition_conflict,True,1.0,7,4.6,0.3364472010591806,25.0,0.10869565217391304,0.3695652173913043,0.0,0.06521739130434782,35.32795581012269,,0.6666028605805845,0.4193031756370556,0.2614907953678382,0.3128584785222146,0.48492623056151235,7.832026451035301,0.30000000000000004,1.0,0.0,0.7000000000000001,0.2640529020705989
33,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.799999999999999,0.5364472010591799,0.0,0.0,0.20833333333333334,0.3125,0.0,,22.63743806512587,0.6454027582734635,0.42473261162619175,0.2694573896299675,0.3094948419606629,0.3720083031384623,0.735541458554801,0.0,0.0,0.0,0.5,0.4710829171096019
33,mitigation,closed_transition_conflict,True,0.0,3,4.799999999999999,0.5364472010591799,0.0,0.0,0.08333333333333333,0.4375,0.0,,31.065430958144365,0.653901850908242,0.41287675922784506,0.26416458047903063,0.313147069394546,0.269371107952449,0.5667986883833551,0.0,0.0,0.0,0.30000000000000004,0.5335973767667103
34,camera_only,closed_transition_conflict,True,0.0,5,4.000000000000002,0.22668389805689015,20.0,0.1,0.375,0.0,0.0,35.78477166380799,,0.5948494396875242,0.34027839589704245,0.2429927856343858,0.2717902827571401,0.44106380143688584,4.207777122270617,0.0,0.9,0.0,0.5,0.21555424454123365
34,multi_sensor_permissive,closed_transition_conflict,True,0.0,7,4.100000000000001,0.3266838980568898,0.0,0.0,0.14634146341463414,0.2926829268292683,0.0,,22.533708456866087,0.5868660627669983,0.3427492898791123,0.24995855308593362,0.27340857362214505,0.3505452620425488,0.8605249313274603,0.0,0.0,0.0,0.7000000000000001,0.32104986265492086
34,mitigation,closed_transition_conflict,True,0.0,3,4.200000000000001,0.42668389805688944,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,,23.066624683724083,0.585953418636484,0.34190744266016526,0.2547189200605935,0.27817957833960855,0.25484363353335326,0.5009652553194994,0.0,0.0,0.0,0.30000000000000004,0.4019305106389987
35,camera_only,closed_transition_conflict,True,0.0,3,4.300000000000001,0.2892393738043362,20.0,0.046511627906976744,0.4186046511627907,0.0,0.0,34.459192176649104,,0.5425370383574218,0.33968121923028577,0.22546215486577362,0.2680529953965247,0.4012212447612063,4.0247376099191285,0.0,0.9,0.0,0.30000000000000004,0.24947521983825616
35,multi_sensor_permissive,closed_transition_conflict,True,0.0,7,4.4,0.3892393738043358,0.0,0.0,0.1590909090909091,0.29545454545454547,0.0,,22.175488306155412,0.5424230432710657,0.34379984591670687,0.23363206463534994,0.2711030447469741,0.3194520620177952,0.8818948448045639,0.0,0.0,0.0,0.7000000000000001,0.3637896896091275
35,mitigation,closed_transition_conflict,True,0.0,3,4.5,0.48923937380433546,0.0,0.0,0.06666666666666667,0.4222222222222222,0.0,,29.72883329355135,0.5381230167853643,0.3586766052983661,0.24018079691085778,0.2741502050807422,0.2234814048836059,0.5273578609710031,0.0,0.0,0.0,0.30000000000000004,0.45471572194200593
36,camera_only,closed_transition_conflict,True,0.0,3,4.300000000000001,0.2556854822290946,20.0,0.09302325581395349,0.37209302325581395,0.0,0.0,34.83702414823274,,0.6330630385661163,0.29741012409523154,0.252628511147779,0.2694675316243135,0.4797668496886615,4.417066891556834,0.0,1.0,0.0,0.30000000000000004,0.23413378311366634
36,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.4,0.35568548222909424,0.0,0.0,0.13636363636363635,0.29545454545454547,0.0,,22.483824204429844,0.6319186875842498,0.29439931528482666,0.25995783249439675,0.2732009003747114,0.38522476748291384,0.6750491653089115,0.0,0.0,0.0,0.5,0.35009833061782286
36,mitigation,closed_transition_conflict,True,0.0,3,4.5,0.4556854822290939,0.0,0.0,0.06666666666666667,0.37777777777777777,0.0,,26.40990833735227,0.6205296170106572,0.30367777619905334,0.26538640698323473,0.2736778356206004,0.2692804227236843,0.5109229672946344,0.0,0.0,0.0,0.30000000000000004,0.4218459345892687
37,camera_only,partial_redirect_conflict,True,0.0,7,4.100000000000001,0.2804562053680768,20.0,0.12195121951219512,0.34146341463414637,0.0,0.0,34.2737854849312,,0.592479310056144,0.2747963168898048,0.16414626425505593,0.26706724244849955,0.4588324655280186,0.8044044092383683,0.0,0.0,0.0,0.7000000000000001,0.2088088184767366
37,multi_sensor_permissive,partial_redirect_conflict,True,0.0,12,4.200000000000001,0.38045620536807645,0.0,0.0,0.16666666666666666,0.23809523809523808,0.0,,22.937410409151134,0.5852009112700467,0.288471581640541,0.1672045402704729,0.26999639447362905,0.3634382499622236,1.3533944587511502,0.0,0.0,0.0,1.2000000000000002,0.3067889175023002
37,mitigation,partial_redirect_conflict,True,0.0,3,4.300000000000001,0.4804562053680761,0.0,0.0,0.11627906976744186,0.3488372093023256,0.0,,23.589369070355843,0.5844610594541988,0.2963882277806166,0.1652870997152895,0.2664395735946488,0.24232413086237353,0.5029472313941851,0.0,0.0,0.0,0.30000000000000004,0.4058944627883702
38,camera_only,closed_transition_conflict,True,0.0,3,4.4,0.32183279838516476,20.0,0.045454545454545456,0.4318181818181818,0.0,0.0,35.211919994179325,,0.5251781741725885,0.366619902077024,0.24208588342041804,0.28175815861643233,0.3798646758386781,4.034012565314722,0.0,0.9,0.0,0.30000000000000004,0.2680251306294447
38,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.5,0.4218327983851644,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,,22.96490865521913,0.5210228936056797,0.3726295119599796,0.250615898715609,0.27535115076597405,0.3061405600844076,0.4869031507735706,0.0,0.0,0.0,0.30000000000000004,0.37380630154714123
38,mitigation,closed_transition_conflict,True,0.0,3,4.6,0.521832798385164,0.0,0.0,0.06521739130434782,0.41304347826086957,0.0,,28.70901476246141,0.5177703483736393,0.37806863271302366,0.25581283028413926,0.2795093601564882,0.22024077579028944,0.5322559467521154,0.0,0.0,0.0,0.30000000000000004,0.4645118935042305
39,camera_only,partial_redirect_conflict,True,0.0,5,4.6,0.3094950587873768,20.0,0.15217391304347827,0.32608695652173914,0.0,0.0,35.60857716054059,,0.5189457009388616,0.2495665669194828,0.161765673188343,0.23739773520997007,0.40223066808849817,0.6214766834084662,0.0,0.0,0.0,0.5,0.24295336681693258
39,multi_sensor_permissive,partial_redirect_conflict,True,0.0,12,4.699999999999999,0.40949505878737646,0.0,0.0,0.2127659574468085,0.1702127659574468,0.0,,23.699754218998272,0.5164327452643153,0.2552718559912405,0.16810147339296524,0.2450083362844706,0.32090778413577287,1.3746437883520102,0.0,0.0,0.0,1.2000000000000002,0.34928757670402033
39,mitigation,partial_redirect_conflict,True,0.0,3,4.799999999999999,0.5094950587873761,0.0,0.0,0.10416666666666667,0.3333333333333333,0.0,,22.728889817882703,0.5129752562015601,0.25839744105909707,0.16709861268406878,0.2511436361524208,0.2111480843681669,0.5287498976735989,0.0,0.0,0.0,0.30000000000000004,0.45749979534719787
40,camera_only,closed_transition_conflict,True,1.0,3,4.699999999999999,0.27059334262791523,25.0,0.0851063829787234,0.3829787234042553,0.0,0.06382978723404255,35.19453633595605,,0.6262935556385343,0.3640911786480855,0.21308549602617055,0.27756222796524604,0.46699428257455994,6.634820681550548,0.30000000000000004,0.8,0.0,0.30000000000000004,0.26964136310109255
40,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.899999999999999,0.4705933426279145,0.0,0.0,0.1836734693877551,0.30612244897959184,0.0,,22.814741482932877,0.6266979949269701,0.38186974670256946,0.22097896711908752,0.28794790331038456,0.37089930520553593,0.7274102611956723,0.0,0.0,0.0,0.5,0.4548205223913444
40,mitigation,closed_transition_conflict,True,0.0,7,4.999999999999998,0.5705933426279142,0.0,0.0,0.06,0.46,0.0,,32.78441637482332,0.622717714642583,0.3899539209421553,0.2261232521037218,0.2832866298991537,0.2518233878161469,0.9784530217672863,0.0,0.0,0.0,0.7000000000000001,0.5569060435345725
41,camera_only,closed_transition_conflict,True,1.0,5,4.5,0.29225482281947635,25.0,0.13333333333333333,0.3333333333333333,0.0,0.06666666666666667,34.73546732984878,,0.6197871285643376,0.3397988550014057,0.2085139159399469,0.2925548683319405,0.46474055335019915,6.818599074453807,0.30000000000000004,0.8,0.0,0.5,0.23719814890761814
41,multi_sensor_permissive,closed_transition_conflict,True,0.0,7,4.699999999999999,0.49225482281947563,0.0,0.0,0.2127659574468085,0.2978723404255319,0.0,,23.460827943925562,0.6089777039110449,0.33750257712912496,0.21667781494501773,0.2944735276096757,0.36538443580276436,0.9222694424394959,0.0,0.0,0.0,0.7000000000000001,0.44453888487899196
41,mitigation,closed_transition_conflict,True,0.0,3,4.799999999999999,0.5922548228194753,0.0,0.0,0.0625,0.4583333333333333,0.0,,32.09125397645134,0.6124615049593619,0.3397660858409266,0.2188418912852892,0.30013304899203946,0.2496087555207358,0.5647796416137817,0.0,0.0,0.0,0.30000000000000004,0.5295592832275636
42,camera_only,closed_transition_conflict,True,1.0,5,4.5,0.3058250370469251,25.0,0.08888888888888889,0.37777777777777777,0.0,0.022222222222222223,34.58901435383681,,0.5434506861877639,0.3276504317194253,0.2346717420602429,0.2529097879805217,0.4056995520906648,5.225906263446852,0.1,0.9,0.0,0.5,0.25181252689370365
42,multi_sensor_permissive,closed_transition_conflict,True,0.0,7,4.6,0.40582503704692474,0.0,0.0,0.17391304347826086,0.2826086956521739,0.0,,21.271317139454073,0.5346331613195906,0.3272625806243439,0.2338543883384049,0.25293075093103473,0.32461219616475623,0.8946055789142054,0.0,0.0,0.0,0.7000000000000001,0.38921115782841054
42,mitigation,closed_transition_conflict,True,0.0,5,4.699999999999999,0.5058250370469244,0.0,0.0,0.0851063829787234,0.40425531914893614,0.0,,28.463802668566057,0.5278569733200914,0.33844776341921745,0.23911674695957796,0.25354683218760493,0.22709709357768046,0.7420599742381372,0.0,0.0,0.0,0.5,0.48411994847627415
43,camera_only,closed_transition_conflict,True,1.0,5,4.4,0.2441830064348025,25.0,0.09090909090909091,0.36363636363636365,0.0,0.022727272727272728,34.16987337626578,,0.596673581594125,0.34621933977204833,0.21184531048373356,0.2799305790580079,0.4475139870206703,4.419134697445187,0.1,0.7000000000000001,0.0,0.5,0.2382693948903731
43,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.6,0.4441830064348018,0.0,0.0,0.13043478260869565,0.32608695652173914,0.0,,22.369457897982375,0.586943235802861,0.35939489194380886,0.2319075992204289,0.28388716691259425,0.35174070888682685,0.4974399469842836,0.0,0.0,0.0,0.30000000000000004,0.39487989396856743
43,mitigation,closed_transition_conflict,True,0.0,3,4.699999999999999,0.5441830064348014,0.0,0.0,0.10638297872340426,0.3617021276595745,0.0,,24.488195760155598,0.5900572221635638,0.3706532496707984,0.23194494730292106,0.2910062777031372,0.25537610114875203,0.5351881628107426,0.0,0.0,0.0,0.30000000000000004,0.4703763256214848
44,camera_only,open_valid_exit,False,0.0,5,3.800000000000002,0.1471896413514857,,0.2631578947368421,0.0,0.0,0.0,34.326116975376685,,0.5993743560983319,0.08124646991819266,0.06410082851741246,0.16762183443751544,0.5177924396500649,0.5490740523015062,0.0,0.0,0.0,0.5,0.09814810460301233
44,multi_sensor_permissive,open_valid_exit,False,0.0,3,3.800000000000002,0.1471896413514857,,0.05263157894736842,0.0,0.0,0.0,22.170468952178098,,0.5927778487924084,0.0786022709344559,0.06324470424703495,0.16373070896476918,0.4289121094593263,0.3514600124307923,0.0,0.0,0.0,0.30000000000000004,0.10292002486158446
44,mitigation,open_valid_exit,False,0.0,3,3.900000000000002,0.2471896413514858,,0.10256410256410256,0.0,0.2564102564102564,0.0,26.75474694418547,18.597167879430152,0.5766017539807654,0.07889896968341396,0.06684996582005258,0.16289123433968866,0.31233269825408727,2.42342817986247,0.0,0.0,1.0,0.30000000000000004,0.24685635972494002
45,camera_only,open_valid_exit,False,0.0,6,4.000000000000002,0.19259424622094778,,0.375,0.025,0.0,0.0,34.128009937032225,,0.6062751375687798,0.09688874328163849,0.04552816691012675,0.15354243555155217,0.5243757072760109,0.6612315655674372,0.0,0.0,0.0,0.6000000000000001,0.12246313113487467
45,multi_sensor_permissive,open_valid_exit,False,0.0,5,4.000000000000002,0.19259424622094778,,0.125,0.025,0.0,0.0,22.513279265254134,,0.61138887485826,0.0974167085901039,0.04598118953767838,0.15557551871422312,0.4430049716954093,0.5666920026827319,0.0,0.0,0.0,0.5,0.13338400536546385
45,mitigation,open_valid_exit,False,0.0,3,4.100000000000001,0.29259424622094743,,0.0975609756097561,0.0,0.2682926829268293,0.0,26.928965944412443,19.107849284649223,0.6055627512410042,0.10078923653669676,0.04797295804326109,0.1547493739969579,0.32896568710320834,2.6367923781923377,0.0,0.0,1.1,0.30000000000000004,0.2735847563846745
46,camera_only,open_valid_exit,False,0.0,6,3.800000000000002,0.14454571554644824,,0.13157894736842105,0.0,0.0,0.0,34.35915209182128,,0.5028094088837424,0.056038293040534655,0.054352058072366406,0.12093202771748852,0.44314256166050386,0.6347935447369475,0.0,0.0,0.0,0.6000000000000001,0.06958708947389476
46,multi_sensor_permissive,open_valid_exit,False,0.0,3,3.800000000000002,0.14454571554644824,,0.05263157894736842,0.0,0.0,0.0,22.21229603508838,,0.5060968387785377,0.05762847557722628,0.05363611865006386,0.11998886944092972,0.37235709274855383,0.35146001243079206,0.0,0.0,0.0,0.30000000000000004,0.10292002486158416
46,mitigation,open_valid_exit,False,0.0,3,4.000000000000002,0.344545715546448,,0.1,0.0,0.275,0.0,26.793258299435863,18.641579468172086,0.502983660544029,0.059183764060115183,0.06005409346540745,0.1199614406454405,0.2779785235793021,2.632954007107079,0.0,0.0,1.1,0.30000000000000004,0.26590801421415855
47,camera_only,closed_transition_conflict,True,1.0,3,3.800000000000002,0.1621877360249604,25.0,0.23684210526315788,0.21052631578947367,0.0,0.13157894736842105,34.137811155284695,,0.6373724888789414,0.29981259771955093,0.18859905810810443,0.2747780574969692,0.49166134568206177,7.77358580022754,0.5,0.6000000000000001,0.0,0.30000000000000004,0.14717160045507574
47,multi_sensor_permissive,closed_transition_conflict,True,0.0,7,4.000000000000002,0.3621877360249601,0.0,0.0,0.175,0.275,0.0,,22.377991356640123,0.6229176106736509,0.3139531000495296,0.20293079026916422,0.27626443991119487,0.38406176268021025,0.8546607081831976,0.0,0.0,0.0,0.7000000000000001,0.3093214163663951
